station_id,num_bikes_available,num_bikes_disabled,is_charging_station,status,traffic,num_docks_available,num_docks_disabled,last_reported,is_installed,is_renting,is_returning,num_bikes_available_types.mechanical,num_bikes_available_types.ebike
7442,1,0,False,IN_SERVICE,,13,1,1771820917,1,1,1,1,0
7443,13,0,False,IN_SERVICE,,11,1,1771820849,1,1,1,13,0
7444,2,0,False,IN_SERVICE,,15,3,1771820878,1,1,1,2,0
7445,18,0,False,IN_SERVICE,,1,0,1771820897,1,1,1,18,0
7446,14,0,False,IN_SERVICE,,5,0,1771820859,1,1,1,14,0
7447,3,0,False,IN_SERVICE,,17,3,1771820943,1,1,1,3,0
7448,0,0,False,IN_SERVICE,,18,1,1771820848,1,1,1,0,0
7449,11,0,False,IN_SERVICE,,3,1,1771820963,1,1,1,11,0
7450,3,0,False,IN_SERVICE,,11,1,1771820916,1,1,1,3,0
7451,7,1,False,IN_SERVICE,,22,0,1771820908,1,1,1,7,0
7452,13,0,False,IN_SERVICE,,10,0,1771820865,1,1,1,13,0
7453,3,0,False,IN_SERVICE,,14,0,1771820895,1,1,1,3,0
7454,14,0,False,IN_SERVICE,,1,0,1771820909,1,1,1,14,0
7455,6,0,False,IN_SERVICE,,19,2,1771820949,1,1,1,6,0
7457,1,0,False,IN_SERVICE,,20,1,1771820866,1,1,1,1,0
7458,17,0,False,IN_SERVICE,,0,0,1771820938,1,1,1,17,0
7459,0,0,False,IN_SERVICE,,11,0,1771820908,1,1,1,0,0
7460,1,0,False,IN_SERVICE,,24,1,1771820961,1,1,1,1,0
7461,3,0,False,IN_SERVICE,,19,1,1771820881,1,1,1,3,0
7462,6,0,False,IN_SERVICE,,11,0,1771820901,1,1,1,6,0
7465,1,0,False,IN_SERVICE,,17,1,1771820902,1,1,1,1,0
7466,2,0,False,IN_SERVICE,,17,0,1771820902,1,1,1,2,0
7467,8,0,False,IN_SERVICE,,7,0,1771820872,1,1,1,8,0
7468,20,0,False,IN_SERVICE,,7,0,1771820874,1,1,1,20,0
7469,14,0,False,IN_SERVICE,,9,0,1771820889,1,1,1,14,0
7471,14,0,True,IN_SERVICE,,1,0,1771820916,1,1,1,14,0
7473,1,0,False,IN_SERVICE,,14,0,1771820875,1,1,1,1,0
7474,12,0,False,IN_SERVICE,,9,0,1771820886,1,1,1,12,0
7475,9,0,False,IN_SERVICE,,10,0,1771820933,1,1,1,9,0
7476,1,1,False,IN_SERVICE,,5,8,1771820898,1,1,1,1,0
7477,2,0,False,IN_SERVICE,,18,0,1771820927,1,1,1,2,0
7478,16,0,False,IN_SERVICE,,2,0,1771820888,1,1,1,16,0
7479,7,0,False,IN_SERVICE,,8,0,1771820840,1,1,1,7,0
7480,4,0,False,IN_SERVICE,,9,0,1771820906,1,1,1,4,0
7483,3,0,False,IN_SERVICE,,8,1,1771820906,1,1,1,3,0
7484,1,0,False,IN_SERVICE,,13,2,1771820926,1,1,1,1,0
7485,4,0,False,IN_SERVICE,,8,1,1771820931,1,1,1,4,0
7486,6,0,False,IN_SERVICE,,15,0,1771820848,1,1,1,6,0
7487,5,0,False,IN_SERVICE,,7,0,1771820884,1,1,1,5,0
7488,0,0,False,IN_SERVICE,,10,1,1771820881,1,1,1,0,0
7489,7,0,False,IN_SERVICE,,11,1,1771820964,1,1,1,7,0
7492,3,0,False,IN_SERVICE,,12,0,1771820891,1,1,1,3,0
7493,6,0,False,IN_SERVICE,,6,0,1771820869,1,1,1,6,0
7494,0,0,False,IN_SERVICE,,11,1,1771820944,1,1,1,0,0
7496,11,0,False,IN_SERVICE,,8,1,1771820855,1,1,1,11,0
7497,8,0,False,IN_SERVICE,,11,1,1771820943,1,1,1,8,0
7501,1,0,False,IN_SERVICE,,18,1,1771820958,1,1,1,1,0
7502,0,0,False,IN_SERVICE,,20,0,1771820874,1,1,1,0,0
7503,1,0,False,IN_SERVICE,,16,2,1771820858,1,1,1,1,0
7504,2,0,False,IN_SERVICE,,13,1,1771820862,1,1,1,2,0
7505,17,0,False,IN_SERVICE,,3,0,1771820940,1,1,1,17,0
7506,9,0,False,IN_SERVICE,,2,0,1771820890,1,1,1,9,0
7508,19,0,False,IN_SERVICE,,1,0,1771820840,1,1,1,19,0
7514,10,0,False,IN_SERVICE,,49,4,1771820916,1,1,1,9,1
7515,15,0,False,IN_SERVICE,,10,1,1771820859,1,1,1,15,0
7516,7,0,False,IN_SERVICE,,9,1,1771820854,1,1,1,7,0
7517,3,0,False,IN_SERVICE,,15,5,1771820898,1,1,1,3,0
7518,19,0,False,IN_SERVICE,,6,0,1771820918,1,1,1,19,0
7519,0,0,False,IN_SERVICE,,19,0,1771820878,1,1,1,0,0
7520,10,0,False,IN_SERVICE,,5,0,1771820899,1,1,1,10,0
7521,1,0,False,IN_SERVICE,,20,2,1771820959,1,1,1,1,0
7522,0,0,False,IN_SERVICE,,16,1,1771820921,1,1,1,0,0
7523,9,0,False,IN_SERVICE,,6,0,1771820907,1,1,1,9,0
7524,11,0,False,IN_SERVICE,,22,2,1771820839,1,1,1,11,0
7526,10,0,False,IN_SERVICE,,13,0,1771820879,1,1,1,10,0
7527,2,0,False,IN_SERVICE,,17,0,1771820873,1,1,1,2,0
7528,3,0,False,IN_SERVICE,,13,1,1771820897,1,1,1,3,0
7529,0,0,False,IN_SERVICE,,14,1,1771820961,1,1,1,0,0
7530,3,0,False,IN_SERVICE,,19,0,1771820925,1,1,1,3,0
7531,3,0,False,IN_SERVICE,,17,0,1771820920,1,1,1,2,1
7533,24,0,False,IN_SERVICE,,0,3,1771820930,1,1,1,24,0
7534,2,0,False,IN_SERVICE,,12,0,1771820874,1,1,1,2,0
7536,3,0,False,IN_SERVICE,,19,1,1771820854,1,1,1,3,0
7537,0,0,False,IN_SERVICE,,15,1,1771820854,1,1,1,0,0
7538,0,0,False,IN_SERVICE,,19,0,1771820902,1,1,1,0,0
7539,2,0,False,IN_SERVICE,,16,1,1771820902,1,1,1,2,0
7540,0,0,False,IN_SERVICE,,17,2,1771820859,1,1,1,0,0
7541,1,0,False,IN_SERVICE,,18,1,1771820963,1,1,1,1,0
7542,19,0,False,IN_SERVICE,,4,0,1771820846,1,1,1,19,0
7543,1,0,False,IN_SERVICE,,14,0,1771820880,1,1,1,1,0
7545,13,0,False,IN_SERVICE,,2,0,1771820919,1,1,1,12,1
7546,1,0,False,IN_SERVICE,,17,0,1771820943,1,1,1,1,0
7547,3,0,False,IN_SERVICE,,12,0,1771820927,1,1,1,3,0
7549,19,0,False,IN_SERVICE,,24,4,1771820848,1,1,1,19,0
7551,12,0,False,IN_SERVICE,,2,1,1771820956,1,1,1,12,0
7552,11,0,False,IN_SERVICE,,6,0,1771820922,1,1,1,11,0
7553,2,0,False,IN_SERVICE,,16,1,1771820906,1,1,1,2,0
7554,23,0,False,IN_SERVICE,,3,0,1771820844,1,1,1,23,0
7555,0,0,False,IN_SERVICE,,19,1,1771820962,1,1,1,0,0
7556,0,0,False,IN_SERVICE,,31,0,1771820858,1,1,1,0,0
7557,12,0,False,IN_SERVICE,,10,0,1771820867,1,1,1,12,0
7558,19,0,False,IN_SERVICE,,0,0,1771820861,1,1,1,19,0
7559,4,0,False,IN_SERVICE,,10,1,1771820900,1,1,1,4,0
7561,5,0,False,IN_SERVICE,,10,0,1771820936,1,1,1,5,0
7562,3,0,False,IN_SERVICE,,19,1,1771820870,1,1,1,3,0
7563,1,0,False,IN_SERVICE,,15,3,1771820959,1,1,1,1,0
7564,2,0,False,IN_SERVICE,,19,2,1771820907,1,1,1,2,0
7565,0,0,False,IN_SERVICE,,21,2,1771820897,1,1,1,0,0
7566,0,0,False,IN_SERVICE,,19,0,1771820891,1,1,1,0,0
7567,4,0,False,IN_SERVICE,,22,1,1771820949,1,1,1,4,0
7568,0,0,False,IN_SERVICE,,25,1,1771820909,1,1,1,0,0
7569,19,1,False,IN_SERVICE,,23,3,1771820887,1,1,1,19,0
7570,11,0,False,IN_SERVICE,,6,0,1771820879,1,1,1,11,0
7571,17,0,False,IN_SERVICE,,1,1,1771820838,1,1,1,17,0
7572,10,0,False,IN_SERVICE,,5,0,1771820915,1,1,1,10,0
7575,13,0,False,IN_SERVICE,,2,0,1771820921,1,1,1,13,0
7576,18,0,False,IN_SERVICE,,2,0,1771820939,1,1,1,18,0
7577,11,0,False,IN_SERVICE,,14,2,1771820900,1,1,1,11,0
7579,4,0,False,IN_SERVICE,,13,2,1771820874,1,1,1,4,0
7580,0,0,False,IN_SERVICE,,15,0,1771820895,1,1,1,0,0
7581,3,0,False,IN_SERVICE,,12,0,1771820940,1,1,1,3,0
7582,0,0,False,IN_SERVICE,,16,0,1771820927,1,1,1,0,0
7583,6,0,False,IN_SERVICE,,17,0,1771820894,1,1,1,6,0
7584,4,0,False,IN_SERVICE,,22,1,1771820916,1,1,1,4,0
7587,0,0,False,IN_SERVICE,,18,1,1771820845,1,1,1,0,0
7588,3,0,False,IN_SERVICE,,15,1,1771820854,1,1,1,3,0
7589,9,0,False,IN_SERVICE,,5,0,1771820957,1,1,1,9,0
7590,0,0,False,IN_SERVICE,,21,2,1771820889,1,1,1,0,0
7591,0,0,False,IN_SERVICE,,21,2,1771820934,1,1,1,0,0
7593,1,0,False,IN_SERVICE,,24,2,1771820949,1,1,1,1,0
7594,1,0,False,IN_SERVICE,,12,2,1771820873,1,1,1,1,0
7595,0,0,False,IN_SERVICE,,15,0,1771820905,1,1,1,0,0
7596,9,0,False,IN_SERVICE,,21,2,1771820847,1,1,1,4,5
7597,0,0,False,IN_SERVICE,,14,1,1771820863,1,1,1,0,0
7598,2,0,False,IN_SERVICE,,11,2,1771820879,1,1,1,2,0
7599,1,0,False,IN_SERVICE,,16,0,1771820884,1,1,1,0,1
7600,2,0,False,IN_SERVICE,,18,0,1771820912,1,1,1,2,0
7601,16,0,False,IN_SERVICE,,8,0,1771820940,1,1,1,15,1
7602,9,0,False,IN_SERVICE,,9,1,1771820919,1,1,1,9,0
7603,4,0,False,IN_SERVICE,,10,0,1771820851,1,1,1,3,1
7604,6,0,False,IN_SERVICE,,11,2,1771820888,1,1,1,6,0
7605,10,0,False,IN_SERVICE,,10,0,1771820876,1,1,1,9,1
7606,1,0,False,IN_SERVICE,,17,1,1771820863,1,1,1,1,0
7607,3,0,False,IN_SERVICE,,14,1,1771820931,1,1,1,3,0
7608,1,0,False,IN_SERVICE,,23,3,1771820861,1,1,1,1,0
7609,3,0,False,IN_SERVICE,,22,2,1771820965,1,1,1,3,0
7610,7,0,False,IN_SERVICE,,8,0,1771820879,1,1,1,7,0
7611,6,0,False,IN_SERVICE,,13,0,1771820862,1,1,1,6,0
7612,1,0,False,IN_SERVICE,,18,0,1771820843,1,1,1,1,0
7613,1,0,False,IN_SERVICE,,18,0,1771820866,1,1,1,1,0
7614,4,0,False,IN_SERVICE,,18,1,1771820845,1,1,1,4,0
7615,1,0,False,IN_SERVICE,,13,5,1771760026,1,1,1,1,0
7616,0,0,False,IN_SERVICE,,16,3,1771820904,1,1,1,0,0
7617,4,0,False,IN_SERVICE,,12,3,1771820907,1,1,1,4,0
7618,0,0,False,IN_SERVICE,,18,1,1771820892,1,1,1,0,0
7619,0,0,False,IN_SERVICE,,13,2,1771820844,1,1,1,0,0
7620,15,0,False,IN_SERVICE,,15,1,1771820887,1,1,1,14,1
7622,15,0,False,IN_SERVICE,,8,0,1771820964,1,1,1,15,0
7623,3,0,False,IN_SERVICE,,14,2,1771820961,1,1,1,3,0
7624,1,1,False,IN_SERVICE,,9,0,1771820839,1,1,1,1,0
7625,5,0,False,IN_SERVICE,,16,1,1771820910,1,1,1,4,1
7626,8,0,False,IN_SERVICE,,17,0,1771820938,1,1,1,8,0
7627,0,0,False,IN_SERVICE,,14,1,1771820884,1,1,1,0,0
7629,10,0,False,IN_SERVICE,,4,1,1771820868,1,1,1,10,0
7630,12,0,False,IN_SERVICE,,9,1,1771820862,1,1,1,12,0
7631,14,0,False,IN_SERVICE,,0,1,1771820921,1,1,1,14,0
7632,0,0,False,IN_SERVICE,,16,1,1771820850,1,1,1,0,0
7633,13,0,False,IN_SERVICE,,2,0,1771820884,1,1,1,13,0
7635,0,0,False,IN_SERVICE,,13,2,1771820949,1,1,1,0,0
7636,2,0,False,IN_SERVICE,,20,1,1771820952,1,1,1,2,0
7637,0,0,False,IN_SERVICE,,18,1,1771820888,1,1,1,0,0
7639,5,0,False,IN_SERVICE,,10,1,1771820963,1,1,1,5,0
7640,2,0,False,IN_SERVICE,,11,2,1771820864,1,1,1,2,0
7641,3,0,False,IN_SERVICE,,11,1,1771820928,1,1,1,3,0
7642,4,0,False,IN_SERVICE,,13,2,1771820893,1,1,1,4,0
7643,0,0,False,IN_SERVICE,,19,0,1771820873,1,1,1,0,0
7644,7,0,False,IN_SERVICE,,8,0,1771820954,1,1,1,7,0
7645,2,0,False,IN_SERVICE,,11,3,1771820962,1,1,1,2,0
7646,13,0,False,IN_SERVICE,,1,0,1771820940,1,1,1,13,0
7647,17,0,False,IN_SERVICE,,0,0,1771820946,1,1,1,17,0
7650,0,0,False,IN_SERVICE,,20,3,1771820851,1,1,1,0,0
7654,0,0,False,IN_SERVICE,,6,1,1771820915,1,1,1,0,0
7655,0,0,False,IN_SERVICE,,14,1,1771820936,1,1,1,0,0
7656,0,0,False,IN_SERVICE,,11,0,1771820852,1,1,1,0,0
7657,18,0,True,IN_SERVICE,,1,1,1771820891,1,1,1,18,0
7658,7,0,False,IN_SERVICE,,18,2,1771820896,1,1,1,7,0
7659,10,0,False,IN_SERVICE,,7,1,1771820894,1,1,1,10,0
7660,28,0,False,IN_SERVICE,,9,2,1771820914,1,1,1,28,0
7662,1,0,False,IN_SERVICE,,17,1,1771820857,1,1,1,1,0
7663,1,0,False,IN_SERVICE,,16,0,1771820838,1,1,1,1,0
7664,2,0,False,IN_SERVICE,,12,1,1771820876,1,1,1,2,0
7665,5,0,False,IN_SERVICE,,6,0,1771820857,1,1,1,5,0
7666,4,0,False,IN_SERVICE,,19,3,1771820915,1,1,1,4,0
7667,6,0,False,IN_SERVICE,,26,2,1771820897,1,1,1,6,0
7668,1,1,True,IN_SERVICE,,17,1,1771820887,1,1,1,1,0
7671,1,0,False,IN_SERVICE,,10,1,1771820905,1,1,1,0,1
7675,8,0,False,IN_SERVICE,,6,1,1771820864,1,1,1,8,0
7676,10,0,False,IN_SERVICE,,5,1,1771820955,1,1,1,10,0
7677,1,0,False,IN_SERVICE,,12,2,1771820897,1,1,1,1,0
7678,0,0,False,IN_SERVICE,,16,0,1771820924,1,1,1,0,0
7679,4,0,False,IN_SERVICE,,10,1,1771820902,1,1,1,4,0
7680,11,0,False,IN_SERVICE,,6,2,1771820932,1,1,1,11,0
7681,11,0,True,IN_SERVICE,,12,0,1771820866,1,1,1,11,0
7682,2,0,False,IN_SERVICE,,32,1,1771820875,1,1,1,2,0
7684,21,0,False,IN_SERVICE,,0,0,1771820933,1,1,1,21,0
7685,16,0,False,IN_SERVICE,,6,0,1771820934,1,1,1,16,0
7686,13,0,False,IN_SERVICE,,2,0,1771820928,1,1,1,13,0
7687,1,0,False,IN_SERVICE,,9,1,1771820878,1,1,1,1,0
7688,9,0,False,IN_SERVICE,,5,1,1771820855,1,1,1,9,0
7691,2,0,False,IN_SERVICE,,16,1,1771820865,1,1,1,2,0
7692,19,1,True,IN_SERVICE,,5,0,1771820881,1,1,1,19,0
7693,5,0,False,IN_SERVICE,,18,0,1771820888,1,1,1,5,0
7694,3,0,False,IN_SERVICE,,13,3,1771820949,1,1,1,3,0
7695,15,0,False,IN_SERVICE,,4,0,1771820896,1,1,1,15,0
7696,4,0,False,IN_SERVICE,,13,2,1771820893,1,1,1,4,0
7698,7,0,False,IN_SERVICE,,6,0,1771820960,1,1,1,7,0
7699,0,0,False,IN_SERVICE,,12,3,1771820885,1,1,1,0,0
7700,1,1,False,IN_SERVICE,,13,0,1771820902,1,1,1,1,0
7701,4,0,False,IN_SERVICE,,14,1,1771820851,1,1,1,4,0
7702,8,1,True,IN_SERVICE,,9,0,1771820865,1,1,1,8,0
7703,9,0,False,IN_SERVICE,,10,0,1771820885,1,1,1,9,0
7704,2,0,False,IN_SERVICE,,17,0,1771820873,1,1,1,2,0
7705,18,0,False,IN_SERVICE,,1,0,1771820900,1,1,1,18,0
7706,20,0,False,IN_SERVICE,,6,1,1771820933,1,1,1,20,0
7707,18,0,False,IN_SERVICE,,1,0,1771820941,1,1,1,17,1
7708,0,0,True,IN_SERVICE,,25,3,1771820934,1,1,1,0,0
7709,9,0,False,IN_SERVICE,,14,0,1771820959,1,1,1,9,0
7710,3,0,True,IN_SERVICE,,15,0,1771820921,1,1,1,3,0
7711,2,0,False,IN_SERVICE,,13,0,1771820949,1,1,1,1,1
7712,16,0,False,IN_SERVICE,,6,1,1771820885,1,1,1,16,0
7713,7,1,False,IN_SERVICE,,15,0,1771820935,1,1,1,7,0
7715,3,0,False,IN_SERVICE,,8,0,1771820948,1,1,1,3,0
7716,19,0,False,IN_SERVICE,,0,0,1771820859,1,1,1,19,0
7717,7,0,False,IN_SERVICE,,4,0,1771820962,1,1,1,7,0
7718,1,1,False,IN_SERVICE,,9,0,1771820844,1,1,1,1,0
7719,8,0,False,IN_SERVICE,,11,0,1771820883,1,1,1,8,0
7720,18,2,False,IN_SERVICE,,11,1,1771820909,1,1,1,18,0
7721,1,0,False,IN_SERVICE,,9,1,1771820937,1,1,1,0,1
7724,4,0,False,IN_SERVICE,,9,2,1771820864,1,1,1,3,1
7728,2,0,False,IN_SERVICE,,15,2,1771820842,1,1,1,2,0
7729,4,1,True,IN_SERVICE,,39,1,1771820867,1,1,1,4,0
7730,0,0,True,IN_SERVICE,,42,1,1771820854,1,1,1,0,0
7731,5,0,False,IN_SERVICE,,10,0,1771820858,1,1,1,5,0
7732,2,0,False,IN_SERVICE,,12,0,1771820888,1,1,1,2,0
7733,1,0,False,IN_SERVICE,,13,1,1771820947,1,1,1,1,0
7734,1,0,False,IN_SERVICE,,14,0,1771820917,1,1,1,1,0
7735,1,0,False,IN_SERVICE,,13,1,1771820844,1,1,1,1,0
7736,2,0,False,IN_SERVICE,,12,1,1771820896,1,1,1,2,0
7737,5,0,False,IN_SERVICE,,8,1,1771820922,1,1,1,5,0
7738,2,0,False,IN_SERVICE,,12,1,1771820887,1,1,1,2,0
7739,1,0,False,IN_SERVICE,,14,0,1771820841,1,1,1,1,0
7740,1,0,False,IN_SERVICE,,13,1,1771820893,1,1,1,1,0
7741,6,0,False,IN_SERVICE,,7,2,1771820839,1,1,1,6,0
7742,0,0,False,IN_SERVICE,,19,0,1771820869,1,1,1,0,0
7743,1,0,False,IN_SERVICE,,18,0,1771820930,1,1,1,1,0
7744,0,0,False,IN_SERVICE,,23,0,1771820857,1,1,1,0,0
7745,0,0,False,IN_SERVICE,,15,0,1771820902,1,1,1,0,0
7746,0,0,False,IN_SERVICE,,18,1,1771820885,1,1,1,0,0
7747,0,0,False,IN_SERVICE,,15,0,1771820855,1,1,1,0,0
7748,1,0,False,IN_SERVICE,,18,0,1771820848,1,1,1,1,0
7749,6,0,False,IN_SERVICE,,8,1,1771820954,1,1,1,6,0
7750,5,0,False,IN_SERVICE,,9,1,1771820932,1,1,1,5,0
7751,1,0,False,IN_SERVICE,,12,2,1771820891,1,1,1,1,0
7752,22,0,False,IN_SERVICE,,1,0,1771820923,1,1,1,22,0
7753,13,1,False,IN_SERVICE,,0,1,1771820939,1,1,1,13,0
7754,1,0,False,IN_SERVICE,,13,0,1771820887,1,1,1,1,0
7755,8,0,False,IN_SERVICE,,6,1,1771820907,1,1,1,8,0
7756,1,0,False,IN_SERVICE,,18,0,1771820890,1,1,1,1,0
7757,15,1,True,IN_SERVICE,,2,1,1771820964,1,1,1,15,0
7758,2,0,False,IN_SERVICE,,16,1,1771820877,1,1,1,2,0
7759,1,0,False,IN_SERVICE,,12,2,1771820915,1,1,1,1,0
7760,6,0,False,IN_SERVICE,,17,0,1771820872,1,1,1,6,0
7761,9,0,False,IN_SERVICE,,1,2,1771820852,1,1,1,9,0
7762,1,0,False,IN_SERVICE,,12,1,1771820902,1,1,1,1,0
7765,1,0,False,IN_SERVICE,,13,1,1771820839,1,1,1,1,0
7766,10,0,False,IN_SERVICE,,5,0,1771820945,1,1,1,10,0
7767,0,0,False,IN_SERVICE,,11,0,1771820861,1,1,1,0,0
7768,8,0,False,IN_SERVICE,,5,0,1771820855,1,1,1,8,0
7769,8,0,False,IN_SERVICE,,7,0,1771820889,1,1,1,8,0
7770,18,0,False,IN_SERVICE,,5,0,1771820942,1,1,1,18,0
7771,0,0,False,IN_SERVICE,,10,1,1771820854,1,1,1,0,0
7772,6,0,False,IN_SERVICE,,8,1,1771820954,1,1,1,6,0
7773,2,0,False,IN_SERVICE,,8,4,1771820878,1,1,1,2,0
7774,4,0,False,IN_SERVICE,,8,3,1771820891,1,1,1,4,0
7775,0,0,False,IN_SERVICE,,9,2,1771820960,1,1,1,0,0
7776,7,0,False,IN_SERVICE,,12,0,1771820914,1,1,1,7,0
7777,0,2,False,IN_SERVICE,,12,1,1771820897,1,1,1,0,0
7778,2,0,False,IN_SERVICE,,8,1,1771820848,1,1,1,2,0
7779,2,0,False,IN_SERVICE,,13,0,1771820899,1,1,1,2,0
7780,2,0,False,IN_SERVICE,,13,1,1771820897,1,1,1,0,2
7781,4,0,False,IN_SERVICE,,10,1,1771820845,1,1,1,4,0
7782,0,0,False,IN_SERVICE,,17,3,1771820876,1,1,1,0,0
7783,0,0,False,IN_SERVICE,,19,1,1771820876,1,1,1,0,0
7784,0,0,False,IN_SERVICE,,19,1,1771820952,1,1,1,0,0
7785,0,0,False,IN_SERVICE,,16,0,1771820934,1,1,1,0,0
7787,28,0,False,IN_SERVICE,,2,1,1771820952,1,1,1,28,0
7788,22,0,False,IN_SERVICE,,0,0,1771820859,1,1,1,22,0
7790,16,0,False,IN_SERVICE,,1,0,1771820902,1,1,1,15,1
7791,13,0,False,IN_SERVICE,,1,0,1771820880,1,1,1,13,0
7792,7,0,False,IN_SERVICE,,8,0,1771820958,1,1,1,7,0
7794,15,0,False,IN_SERVICE,,1,0,0,1,1,1,15,0
7796,4,1,False,IN_SERVICE,,13,1,1771820873,1,1,1,4,0
7798,9,0,False,IN_SERVICE,,6,0,1771820904,1,1,1,8,1
7799,2,0,False,IN_SERVICE,,13,0,1771820896,1,1,1,2,0
7800,1,0,False,IN_SERVICE,,17,1,1771820856,1,1,1,1,0
7801,1,0,False,IN_SERVICE,,13,1,1771820844,1,1,1,1,0
7802,2,0,False,IN_SERVICE,,10,0,1771820916,1,1,1,2,0
7803,10,0,False,IN_SERVICE,,9,0,1771820894,1,1,1,7,3
7804,8,0,False,IN_SERVICE,,3,0,1771820962,1,1,1,8,0
7805,1,0,False,IN_SERVICE,,18,0,1771820915,1,1,1,1,0
7806,3,0,False,IN_SERVICE,,11,1,1771820941,1,1,1,3,0
7807,1,0,False,IN_SERVICE,,14,0,1771820864,1,1,1,1,0
7808,0,0,False,IN_SERVICE,,14,0,1771820861,1,1,1,0,0
7809,1,0,False,IN_SERVICE,,17,1,1771820855,1,1,1,1,0
7810,1,0,False,IN_SERVICE,,14,0,1771820920,1,1,1,1,0
7811,1,0,False,IN_SERVICE,,17,1,1771820842,1,1,1,1,0
7812,6,0,False,IN_SERVICE,,11,1,1771820940,1,1,1,6,0
7813,0,0,False,IN_SERVICE,,23,0,1771820885,1,1,1,0,0
7814,1,0,False,IN_SERVICE,,14,0,1771820845,1,1,1,1,0
7815,3,0,False,IN_SERVICE,,12,0,1771820947,1,1,1,3,0
7816,27,0,False,IN_SERVICE,,28,0,1771820914,1,1,1,27,0
7817,2,1,False,IN_SERVICE,,12,0,1771820909,1,1,1,2,0
7818,2,0,False,IN_SERVICE,,17,0,1771820931,1,1,1,2,0
7819,0,0,False,IN_SERVICE,,15,0,1771820903,1,1,1,0,0
7820,5,0,True,IN_SERVICE,,8,1,1771820862,1,1,1,5,0
7821,18,0,False,IN_SERVICE,,2,0,1771820954,1,1,1,18,0
7822,14,0,False,IN_SERVICE,,5,0,1771820870,1,1,1,14,0
7824,11,0,False,IN_SERVICE,,8,0,1771820963,1,1,1,11,0
7825,3,0,False,IN_SERVICE,,11,0,1771820869,1,1,1,3,0
7826,9,0,False,IN_SERVICE,,4,1,1771820958,1,1,1,8,1
7827,3,0,False,IN_SERVICE,,10,2,1771820887,1,1,1,3,0
7828,4,0,False,IN_SERVICE,,7,0,1771820865,1,1,1,4,0
7830,2,0,False,IN_SERVICE,,12,0,1771820916,1,1,1,2,0
7831,2,0,False,IN_SERVICE,,17,0,1771820952,1,1,1,2,0
7832,6,0,False,IN_SERVICE,,11,2,1771820943,1,1,1,6,0
7833,0,0,False,IN_SERVICE,,14,1,1771820944,1,1,1,0,0
7834,0,0,False,IN_SERVICE,,15,0,1771820923,1,1,1,0,0
7835,0,0,False,IN_SERVICE,,18,1,1771820897,1,1,1,0,0
7836,0,0,False,IN_SERVICE,,18,1,1771820938,1,1,1,0,0
7837,4,0,False,IN_SERVICE,,15,0,1771820914,1,1,1,4,0
7838,8,0,False,IN_SERVICE,,8,2,1771820879,1,1,1,8,0
7839,7,0,False,IN_SERVICE,,4,0,1771820963,1,1,1,7,0
7840,5,0,False,IN_SERVICE,,9,0,1771820846,1,1,1,5,0
7841,0,0,False,IN_SERVICE,,15,0,1771820842,1,1,1,0,0
7842,8,0,False,IN_SERVICE,,2,1,1771820890,1,1,1,8,0
7843,10,0,False,IN_SERVICE,,5,0,1771820877,1,1,1,10,0
7844,5,0,False,IN_SERVICE,,10,0,1771820891,1,1,1,5,0
7845,7,0,False,IN_SERVICE,,8,0,1771820947,1,1,1,7,0
7846,6,0,False,IN_SERVICE,,9,0,1771820861,1,1,1,6,0
7848,7,0,False,IN_SERVICE,,15,1,1771820942,1,1,1,7,0
7849,0,0,False,IN_SERVICE,,15,0,1771820871,1,1,1,0,0
7850,7,0,False,IN_SERVICE,,9,0,1771820854,1,1,1,7,0
7851,2,0,False,IN_SERVICE,,13,0,1771820887,1,1,1,2,0
7852,2,0,False,IN_SERVICE,,21,0,1771820844,1,1,1,2,0
7853,6,1,False,IN_SERVICE,,8,0,1771820901,1,1,1,6,0
7854,1,0,False,IN_SERVICE,,17,1,1771820950,1,1,1,1,0
7855,4,0,False,IN_SERVICE,,11,0,1771820864,1,1,1,4,0
7856,2,0,False,IN_SERVICE,,11,1,1771820929,1,1,1,2,0
7857,0,0,False,IN_SERVICE,,18,0,1771820935,1,1,1,0,0
7858,1,0,False,IN_SERVICE,,21,1,1771820936,1,1,1,1,0
7859,0,0,False,IN_SERVICE,,15,0,1771820855,1,1,1,0,0
7860,2,0,False,IN_SERVICE,,13,0,1771820846,1,1,1,2,0
7861,6,0,False,IN_SERVICE,,13,0,1771820868,1,1,1,6,0
7862,2,0,False,IN_SERVICE,,12,1,1771820846,1,1,1,2,0
7863,3,0,False,IN_SERVICE,,12,0,1771820851,1,1,1,3,0
7864,0,0,False,IN_SERVICE,,14,1,1771820911,1,1,1,0,0
7865,0,0,True,IN_SERVICE,,42,1,1771820854,1,1,1,0,0
7866,2,1,True,IN_SERVICE,,18,2,1771820848,1,1,1,2,0
7867,1,0,True,IN_SERVICE,,14,0,1771820919,1,1,1,1,0
7868,0,0,False,IN_SERVICE,,19,0,1771820937,1,1,1,0,0
7869,0,0,False,IN_SERVICE,,15,0,1771820960,1,1,1,0,0
7870,1,0,False,IN_SERVICE,,13,1,1771820925,1,1,1,1,0
7871,7,0,False,IN_SERVICE,,7,0,1771820914,1,1,1,7,0
7872,5,0,False,IN_SERVICE,,10,0,1771820837,1,1,1,5,0
7874,0,0,False,IN_SERVICE,,15,0,1771820912,1,1,1,0,0
